SourceReport,GroupType,GroupValue,SampleCount,RankingMethod,RankingScore,RankingLabel,Delta_Mean_CloseReturn_Pct,Delta_PositiveCloseReturnRate,SelectionDecision,SelectionReason
report,SetupType,FAILED_BREAK_RECLAIM_LONG,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
report,SetupType,FAILED_BREAK_RECLAIM_SHORT,2,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE,-0.05849944059652834,-0.16666666666666663,REJECT,LOW_SAMPLE
report,Direction,LONG,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
report,Direction,SHORT,2,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE,-0.05849944059652834,-0.16666666666666663,REJECT,LOW_SAMPLE
report,LifecycleStatus,EXPIRED,2,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3556466142952333,LOW_SAMPLE,0.1418105051955625,0.33333333333333337,REJECT,LOW_SAMPLE
report,LifecycleStatus,INVALIDATED,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE,-0.283621010391125,-0.6666666666666666,REJECT,LOW_SAMPLE
report,OutcomeStatus,FULL_HORIZON,3,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.00597371546476214,LOW_SAMPLE,0.0,0.0,REJECT,LOW_SAMPLE
context_report,CtxRelVolumeSpike_v1,0,2,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE,-0.05849944059652834,-0.16666666666666663,REJECT,LOW_SAMPLE
context_report,CtxRelVolumeSpike_v1,1,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,CtxDeltaSpike_v1,0,2,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE,-0.05849944059652834,-0.16666666666666663,REJECT,LOW_SAMPLE
context_report,CtxDeltaSpike_v1,1,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,CtxOISpike_v1,0,2,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3556466142952333,LOW_SAMPLE,0.1418105051955625,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,CtxOISpike_v1,1,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE,-0.283621010391125,-0.6666666666666666,REJECT,LOW_SAMPLE
context_report,CtxLiqSpike_v1,0,3,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.00597371546476214,LOW_SAMPLE,0.0,0.0,REJECT,LOW_SAMPLE
context_report,CtxWickReclaim_v1,0,2,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.16717683648761136,LOW_SAMPLE,-0.05849944059652834,-0.16666666666666663,REJECT,LOW_SAMPLE
context_report,CtxWickReclaim_v1,1,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,AbsorptionScore_v1,LOW,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3590184092209574,LOW_SAMPLE,0.1666221291980683,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,AbsorptionScore_v1,MID,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE,-0.283621010391125,-0.6666666666666666,REJECT,LOW_SAMPLE
context_report,AbsorptionScore_v1,HIGH,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,RelVolume_20,LOW,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3590184092209574,LOW_SAMPLE,0.1666221291980683,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,RelVolume_20,MID,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE,-0.283621010391125,-0.6666666666666666,REJECT,LOW_SAMPLE
context_report,RelVolume_20,HIGH,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,DeltaAbsRatio_20,LOW,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3590184092209574,LOW_SAMPLE,0.1666221291980683,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,DeltaAbsRatio_20,MID,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE,-0.283621010391125,-0.6666666666666666,REJECT,LOW_SAMPLE
context_report,DeltaAbsRatio_20,HIGH,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,OIChangeAbsRatio_20,LOW,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3590184092209574,LOW_SAMPLE,0.1666221291980683,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,OIChangeAbsRatio_20,MID,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,0.3522748193695092,LOW_SAMPLE,0.11699888119305663,0.33333333333333337,REJECT,LOW_SAMPLE
context_report,OIChangeAbsRatio_20,HIGH,1,RANKING_V1_LINEAR_DELTA_MFE_MAE,-0.6933720821961801,LOW_SAMPLE,-0.283621010391125,-0.6666666666666666,REJECT,LOW_SAMPLE
